Area Name,Address,Rent,Violent CrimeRate,Overall CrimeRate,Bed,Bath,Northeastern University_transit_distance,Northeastern University_transit_cost,Northeastern University_driving_distance,Boston University_transit_distance,Boston University_transit_cost,Boston University_driving_distance,Boston College_transit_distance,Boston College_transit_cost,Boston College_driving_distance
Coolidge Corner ,"12 Short St.,Unit 3,Brookline,MA,02446,Coolidge Corner ",4600,0,0,3,1,6516,4.1,3896,2282,2.4,2196,9836,2.4,3522
North End,"64 North Margin St.,Unit 5R,Boston,MA,02113,North End",4600,0,0,2,1,5017,2.4,6364,6957,2.4,5079,11652,2.4,17783
Kendall Square,"31 6th St.,Unit 1,Cambridge,MA,02141,Kendall Square",4600,0,0,4,1,8492,3.4,5745,4918,5.1,4163,11037,5.8,9330
Midtown,"48 Winter St.,Unit 5F,Boston,MA,02108,Midtown",4600,0,0,2,2,3488,2.4,3274,5420,2.4,4018,10115,2.4,15398
Allston,"55 Brighton Ave.,Unit 604,Boston,MA,02134,Allston",4600,0,0,2,2,6297,3.4,5725,1095,1.7,846,4808,2.4,4223
Allston,"17 Imrie,Unit 1,Boston,MA,02134,Allston",4600,0,0,4,1,6304,3.4,5908,1954,1.7,1834,3886,2.4,3310
Allston,"42 Brainerd Rd.,Unit 1,Boston,MA,02134,Allston",4600,0,0,4,3,5249,1.7,4160,1546,2.4,1474,4336,2.4,4069
North End,"1 Canal St.,Unit 810,Boston,MA,02114,North End",4610,0,0,1,1,4917,2.4,5252,6441,2.4,4736,11135,2.4,17935
Fenway,"180 Brookline Ave.,Unit 553,Boston,MA,02215,Fenway",4610,0,0,2,2,2573,1.7,1438,1287,1.7,1147,7772,2.4,6094
Fenway,"180 Brookline Ave.,Unit 1226,Boston,MA,02215,Fenway",4613,0,0,1,1,2634,1.7,1429,1348,1.7,1153,7690,2.4,6100
Fenway,"200 Brookline Ave.,Unit 313,Boston,MA,02215,Fenway",4614,0,0,1,1,2612,1.7,1566,1228,1.7,1032,7810,2.4,5979
Bay Village,"212 Stuart St.,Unit 703,Boston,MA,02116,Bay Village",4620,0,0,1,1,2644,1.7,3864,4770,2.4,3348,9465,2.4,14935
Fenway,"200 Brookline Ave.,Unit 1007,Boston,MA,02215,Fenway",4624,0,0,1,1,2612,1.7,1566,1228,1.7,1032,7810,2.4,5979
North End,"50 Causeway St.,Unit 2512,Boston,MA,02114,North End",4628,0,0,1,1,4902,2.4,4894,6827,2.4,4378,11522,2.4,15054
North End,"50 Causeway St.,Unit 3411,Boston,MA,02114,North End",4638,0,0,1,1,4902,2.4,4894,6827,2.4,4378,11522,2.4,15054
Fenway,"180 Brookline Ave.,Unit 1326,Boston,MA,02215,Fenway",4638,0,0,1,1,2573,1.7,1438,1287,1.7,1147,7772,2.4,6094
Charlestown,"75 West School St.,Unit 318,Boston,MA,02129,Charlestown",4642,0,0,2,2,6306,0,6004,8547,0,5488,13242,0,16164
Charlestown,"50 Hood Park Dr.,Unit 240,Boston,MA,02129,Charlestown",4646,0,0,2,2,9976,4.1,7504,10543,4.1,6988,15238,4.1,17664
Mission Hill,"8 Eldora St.,Unit 2,Boston,MA,02120,Mission Hill",4650,0,0,3,2,1980,2.4,1771,7456,4.1,3291,12151,4.1,6491
Brighton,"25 Greycliff Rd.,Unit 1,Boston,MA,02135,Brighton",4650,0,0,3,1,7687,2.4,11319,4466,2.4,4597,520,0,520
North End,"244 Hanover St.,Unit 630,Boston,MA,02113,North End",4650,0,0,2,1,4673,2.4,6485,5754,4.1,4689,11108,2.4,17904
Brighton,"25 Greycliff Rd.,Unit 1,Boston,MA,02135,Brighton",4650,0,0,3,1,7687,2.4,11319,4466,2.4,4597,520,0,520
Fenway,"75 Peterborough,Unit 308,Boston,MA,02215,Fenway",4650,0,0,2,2,624,0,1493,1567,1.7,1391,7828,2.4,6338
Charlestown,"3 Bartlett,Unit 1,Boston,MA,02129,Charlestown",4650,0,0,3,2,7139,0,6240,9142,4.1,5724,13835,4.1,16400
Fort Hill,"145 Marcella St.,Unit 2,Boston,MA,02119,Fort Hill",4650,0,0,3,2,2437,1.7,1660,5837,3.4,3764,15926,4.1,7650
Brighton,"1657 Commonwealth Ave.,Unit 7,Boston,MA,02135,Brighton",4650,0,0,4,2,6342,2.4,5494,3122,2.4,3847,2235,2.4,2054
North Cambridge,"165 Cambridge Park Dr.,Unit 316,Cambridge,MA,02140,North Cambridge",4660,0,0,2,2,12430,4.1,10014,15597,2.4,8520,20292,2.4,10396
Fenway,"1330 Boylston St.,Unit 1317,Boston,MA,02215,Fenway",4661,0,0,1,1,3634,1.7,1131,699,0,1328,7716,2.4,6269
Fenway,"200 Brookline Ave.,Unit 713,Boston,MA,02215,Fenway",4664,0,0,1,1,2612,1.7,1566,1228,1.7,1032,7810,2.4,5979
North Cambridge,"1 Whittemore Ave.,Unit 218,Cambridge,MA,02140,North Cambridge",4664,0,0,3,2,9393,3.4,10565,14543,4.1,9071,12058,5.8,10947
Brighton,"175 Washington St.,Unit 201,Boston,MA,02135,Brighton",4673,0,0,2,1,7860,3.4,5395,3031,2.4,3110,3036,2.4,2797
Brighton,"175 Washington St.,Unit 101,Boston,MA,02135,Brighton",4673,0,0,2,1,7860,3.4,5395,3031,2.4,3110,3036,2.4,2797
Fenway,"75 Peterborough,Unit 605,Boston,MA,02215,Fenway",4675,0,0,2,2,624,0,1493,1567,1.7,1391,7828,2.4,6338
Fenway,"180 Brookline Ave.,Unit 935,Boston,MA,02215,Fenway",4676,0,0,1,1,2573,1.7,1438,1287,1.7,1147,7772,2.4,6094
Brighton,"175 Washington St.,Unit 2327,Boston,MA,02135,Brighton",4680,0,0,2,2,7860,3.4,5395,3031,2.4,3110,3036,2.4,2797
Brighton,"175 Washington St.,Unit 204,Boston,MA,02135,Brighton",4692,0,0,2,2,7860,3.4,5395,3031,2.4,3110,3036,2.4,2797
Allston,"1185 Commonwealth Ave.,Unit 101,Boston,MA,02134,Allston",4695,0,0,4,2,6596,4.1,5776,1225,2.4,1115,4015,2.4,3885
Roxbury,"150 Camden St.,Unit 150 - 504,Boston,MA,02118,Roxbury",4700,0,0,2,2,134,0,618,4425,4.1,2194,13516,4.1,8737
Allston,"55 Brighton Ave.,Unit 605,Boston,MA,02134,Allston",4700,0,0,2,2,5445,3.4,5725,1095,1.7,846,4808,2.4,4223
Dorchester,"777 Columbia Rd.,Unit 2,Boston,MA,02125,Dorchester",4700,0,0,4,2,8591,4.1,3229,11990,4.1,11103,15381,2.4,19608
Waterfront,"85 East India Row,Unit PH H,Boston,MA,02110,Waterfront",4700,0,0,1,1,4981,2.4,5163,6897,2.4,6864,11592,2.4,16570
Roxbury,"150 Camden St.,Unit 504,Boston,MA,02118,Roxbury",4700,0,0,2,2,134,0,618,4425,4.1,2194,13516,4.1,8737
Roxbury,"120 Regent,Unit 3,Boston,MA,02119,Roxbury",4700,0,0,4,2,3438,1.7,2005,12232,4.1,4591,12328,5.8,8722
Roxbury,"285 Roxbury St.,Boston,MA,02119,Roxbury",4700,0,0,4,2,1408,1.7,993,5054,3.4,3097,8910,4.1,8480
Brighton,"365 Western Ave.,Unit 501,Boston,MA,02135,Brighton",4700,0,0,3,2,6868,3.4,7225,5633,3.4,5731,5064,4.1,4166
Back Bay,"100 Arlington St.,Unit 4K,Boston,MA,02116,Back Bay",4700,0,0,1,1,2499,1.7,2359,4619,2.4,2951,9314,2.4,14381
Roxbury,"871 Harrison Ave.,Unit 2,Boston,MA,02118,Roxbury",4700,0,0,3,1,2554,1.7,1149,5953,1.7,2848,9678,4.1,9996
Roxbury,"285 Roxbury St.,Boston,MA,02119,Roxbury",4700,0,0,4,2,1408,1.7,993,5054,3.4,3097,8910,4.1,8480
Roxbury,"871 Harrison Ave.,Unit 3,Boston,MA,02118,Roxbury",4700,0,0,3,1,2554,1.7,1149,5953,1.7,2849,9678,4.1,9996
Roxbury,"871 Harrison Ave.,Unit 1,Boston,MA,02118,Roxbury",4700,0,0,3,1,2554,1.7,1149,5953,1.7,2848,9678,4.1,9996
North End,"50 Causeway St.,Unit 3012,Boston,MA,02114,North End",4703,0,0,1,1,4902,2.4,4894,6827,2.4,4378,11522,2.4,15054
Charlestown,"75 West School St.,Unit 517,Boston,MA,02129,Charlestown",4709,0,0,2,2,6306,0,6004,7702,0,5488,15421,0,16164
Fenway,"1350 Boylston St.,Unit PH1702,Boston,MA,02215,Fenway",4718,0,0,1,1,2881,1.7,1206,1441,1.7,1246,7792,2.4,6193
Bay Village,"212 Stuart St.,Unit 506,Boston,MA,02116,Bay Village",4725,0,0,1,1,2644,1.7,3864,4770,2.4,3348,9465,2.4,14935
Brighton,"175 Washington St.,Unit 3307,Boston,MA,02135,Brighton",4725,0,0,2,2,7860,3.4,5395,3031,2.4,3110,3036,2.4,2797
Fenway,"180 Brookline Ave.,Unit 1106,Boston,MA,02215,Fenway",4735,0,0,2,2,2634,1.7,1429,1348,1.7,1153,7690,2.4,6100
Allston,"1193 Commonwealth Ave.,Unit 101,Boston,MA,02134,Allston",4740,0,0,4,2,4414,2.4,5745,1194,2.4,1084,3984,2.4,3854
Chinatown,"660 Washington St.,Unit 7H,Boston,MA,02116,Chinatown",4745,0,0,2,2,3376,2.4,4495,5296,2.4,6890,9990,2.4,15909
Dorchester,"7 Lorenzo St.,Boston,MA,02122,Dorchester",4750,0,0,3,2,15241,4.1,8466,17704,2.4,14679,22399,2.4,23184
Back Bay,"306 Commonwealth Ave.,Unit 2,Boston,MA,02115,Back Bay",4750,0,0,2,1,1738,1.7,1990,3247,2.4,1540,7941,2.4,13144
East Boston,"66 Wordsworth St.,Unit PH,Boston,MA,02128,East Boston",4750,0,0,3,2,10664,2.4,10121,11181,4.1,9605,15876,4.1,22443
Allston,"9 Gardner Ter.,Unit 3,Boston,MA,02134,Allston",4750,0,0,3,2,4041,2.4,6142,798,0,1096,5506,2.4,4820
Mission Hill,"16 Delle Ave.,Unit 1,Boston,MA,02120,Mission Hill",4750,0,0,3,2,1013,0,1345,5240,3.4,2794,8444,4.1,7182
Allston,"40 Malvern St.,Unit 304,Boston,MA,02134,Allston",4750,0,0,2,2,3995,2.4,6084,752,0,1038,5460,2.4,4560
Kenmore,"19 Aberdeen St.,Unit 4,Boston,MA,02215,Kenmore",4750,0,0,3,1,3117,1.7,1960,729,1.7,715,7099,2.4,5662
Back Bay,"60 Clearway St.,Unit 1,Boston,MA,02115,Back Bay",4750,0,0,2,1,1427,1.7,1251,3499,2.4,1637,8193,2.4,13265
Fenway,"180 Brookline Ave.,Unit 1153,Boston,MA,02215,Fenway",4760,0,0,2,2,2634,1.7,1429,1348,1.7,1153,7690,2.4,6100
Fenway,"1330 Boylston St.,Unit 609,Boston,MA,02215,Fenway",4761,0,0,1,1,9002,3.4,6850,8227,1.7,7064,1926,0,2031
North End,"50 Causeway St.,Unit 709,Boston,MA,02114,North End",4773,0,0,2,2,4902,2.4,4894,6827,2.4,4378,11522,2.4,15054
Back Bay,"77 Exeter St.,Unit 1-1206,Boston,MA,02116,Back Bay",4777,0,0,1,1,2082,1.7,1442,4145,2.4,2355,8840,2.4,13963
Midtown,"665 Washington St.,Unit 709,Boston,MA,02116,Midtown",4781,0,0,2,2,3413,2.4,4532,5333,2.4,6927,10027,2.4,15946
Fenway,"180 Brookline Ave.,Unit 1306,Boston,MA,02215,Fenway",4785,0,0,2,2,2634,1.7,1429,1348,1.7,1153,7690,2.4,6100
Fenway,"1330 Boylston St.,Unit 1312,Boston,MA,02215,Fenway",4786,0,0,1,1,3634,1.7,1131,699,0,1328,7716,2.4,6269
Mission Hill,"75 Saint Alphonsus St.,Unit 109,Boston,MA,02120,Mission Hill",4791,0,0,3,2,902,2.4,966,2695,1.7,2297,8104,4.1,6937
North End,"50 Causeway St.,Unit 909,Boston,MA,02114,North End",4792,0,0,2,2,4902,2.4,4894,6827,2.4,4378,11522,2.4,15054
Allston,"219 Western Ave.,Unit N919,Boston,MA,02134,Allston",4792,0,0,1,1,8236,3.4,5857,3543,3.4,4363,5629,4.1,5860
Kendall Square,"270 3rd St.,Unit 301,Cambridge,MA,02142,Kendall Square",4795,0,0,2,2,6110,2.4,5319,8013,2.4,4463,12708,2.4,9630
Back Bay,"135 Clarendon St.,Unit 8V,Boston,MA,02116,Back Bay",4795,0,0,1,1,2362,1.7,1892,4274,2.4,2921,8969,2.4,14827
Fenway,"180 Brookline Ave.,Unit 1046,Boston,MA,02215,Fenway",4799,0,0,2,2,2634,1.7,1429,1348,1.7,1153,7690,2.4,6100
Brighton,"175 Washington St.,Unit 1202,Boston,MA,02135,Brighton",4799,0,0,2,2,7860,3.4,5395,3031,2.4,3110,3036,2.4,2797
East Boston,"362 Meridian St.,Unit PH,Boston,MA,02128,East Boston",4800,0,0,3,2,7428,4.1,8002,9344,4.1,7486,14039,4.1,18162
Mission Hill,"1576 Tremont St.,Unit 2,Boston,MA,02120,Mission Hill",4800,0,0,3,1,1266,2.4,1150,7080,4.1,2481,7847,4.1,6677
Back Bay,"365 Beacon St.,Unit 1,Boston,MA,02116,Back Bay",4800,0,0,1,1,1959,1.7,1656,1137,0,1137,8378,2.4,12103
Back Bay,"144 Commonwealth Ave.,Unit 5,Boston,MA,02116,Back Bay",4800,0,0,1,1,2173,1.7,2213,3997,2.4,1763,8692,2.4,7928
Dorchester,"7 Waumbeck,Unit 3,Boston,MA,02121,Dorchester",4800,0,0,3,2,4025,1.7,3231,7425,3.4,5944,11578,5.8,9656
Dorchester,"118 Buttonwood,Unit 3,Boston,MA,02125,Dorchester",4800,0,0,4,2,8527,4.1,3622,11926,4.1,11046,15373,2.4,19551
Dorchester,"118 Buttonwood,Unit 1,Boston,MA,02125,Dorchester",4800,0,0,4,2,8528,4.1,3623,11927,4.1,11047,15374,2.4,19552
Mission Hill,"1576 Tremont St.,Unit 3,Boston,MA,02120,Mission Hill",4800,0,0,3,1,1266,2.4,1150,7080,4.1,2481,7847,4.1,6677
Brighton,"80 Lake St.,Unit -,Boston,MA,02135,Brighton",4800,0,0,4,2,8568,2.4,11210,5348,2.4,4445,394,0,2175
Mission Hill,"18 Lawn,Unit 2,Boston,MA,02120,Mission Hill",4800,0,0,3,1,3378,1.7,2128,9708,2.4,3580,14403,2.4,6780
Mission Hill,"78 Hillside St.,Unit 1,Boston,MA,02120,Mission Hill",4800,0,0,3,1,1667,2.4,1398,4596,3.4,2729,8284,4.1,6871
Charlestown,"17 Chestnut,Unit 2,Boston,MA,02129,Charlestown",4800,0,0,2,2,6816,5.8,6808,8331,4.1,6292,13026,4.1,16968
Jamaica Plain,"28-30 Chestnut,Unit 3,Boston,MA,02130,Jamaica Plain",4800,0,0,4,2,2985,1.7,2357,6385,3.4,4951,10149,5.8,7361
Back Bay,"100 Arlington St.,Unit 8L,Boston,MA,02116,Back Bay",4800,0,0,1,1,2499,1.7,2359,4619,2.4,2951,9314,2.4,14381
Kendall Square,"160 Clark St.,Unit TH,Cambridge,MA,02139,Kendall Square",4800,0,0,2,1,3946,1.7,3328,5544,4.1,2996,10587,4.1,8163
Coolidge Corner,"26A Alton Pl.,Unit A,Brookline,MA,02446,Coolidge Corner",4800,0,0,2,2,6236,4.1,2952,2002,2.4,1852,5960,4.1,4593
Roxbury,"36 Millmont St.,Unit 36,Boston,MA,02119,Roxbury",4800,0,0,3,2,2106,1.7,1437,5695,1.7,3541,9227,4.1,8409
Midtown,"665 Washington St.,Unit 1207,Boston,MA,02116,Midtown",4800,0,0,2,2,3413,2.4,4532,5333,2.4,6927,10027,2.4,15946
Mission Hill,"78 Hillside St.,Unit 1,Boston,MA,02120,Mission Hill",4800,0,0,3,1,1667,2.4,1398,4596,3.4,2729,8284,4.1,6871
Mission Hill,"721 Parker St.,Unit 2,Boston,MA,02120,Mission Hill",4800,0,0,3,1,1723,1.7,1481,9327,2.4,2932,8368,4.1,7590
Mission Hill,"7 Warwick St.,Unit 1,Boston,MA,02120,Mission Hill",4800,0,0,3,1,397,0,442,4444,1.7,2552,11920,4.1,8599
Kenmore,"19 Aberdeen St.,Unit 6,Boston,MA,02215,Kenmore",4800,0,0,3,1,3102,1.7,1945,714,1.7,700,7084,2.4,5647
Allston,"1193 Commonwealth Ave.,Unit 1,Boston,MA,02134,Allston",4800,0,0,4,2,4414,2.4,5745,1194,2.4,1084,3984,2.4,3854
Dorchester,"18 Sumner St.,Unit 2,Boston,MA,02125,Dorchester",4800,0,0,4,3,7388,3.4,3610,10579,4.1,11724,15274,4.1,20229
Dorchester,"118 Buttonwood,Unit 2,Boston,MA,02125,Dorchester",4800,0,0,4,2,8527,4.1,3622,11926,4.1,11046,15373,2.4,19551
Roxbury,"48 Guild St.,Unit 1,Boston,MA,02119,Roxbury",4800,0,0,3,1,2071,1.7,1556,5604,1.7,3660,9573,4.1,8528
Allston,"30 Wadsworth St.,Unit 2,Boston,MA,02134,Allston",4800,0,0,4,2,4566,2.4,5787,897,0,1237,4718,2.4,4961
Roxbury,"56 Cedar St.,Unit 1,Boston,MA,02119,Roxbury",4800,0,0,3,2,2417,1.7,1832,6163,3.4,3824,12262,5.8,8180
Roxbury,"48 Guild St.,Unit 1,Boston,MA,02119,Roxbury",4800,0,0,3,1,2071,1.7,1556,5604,1.7,3660,9573,4.1,8528
Mission Hill,"75 Saint Alphonsus St.,Unit 307,Boston,MA,02120,Mission Hill",4801,0,0,3,2,902,2.4,966,6793,4.1,2297,8104,4.1,6937
Back Bay,"30 Dalton,Unit 2004,Boston,MA,02115,Back Bay",4806,0,0,1,1,1443,1.7,1051,3446,2.4,1431,8140,2.4,13158
Brighton,"175 Washington St.,Unit 1402,Boston,MA,02135,Brighton",4824,0,0,2,2,6251,2.4,5395,3031,2.4,3110,3036,2.4,2797
Harvard Square,"55 Langdon St.,Unit 1,Cambridge,MA,02138,Harvard Square",4825,0,0,3,1,8447,4.1,7207,6159,3.4,4936,8575,5.8,9013
Back Bay,"30 Dalton,Unit 2301,Boston,MA,02115,Back Bay",4826,0,0,1,1,1443,1.7,1051,3446,2.4,1431,8140,2.4,13158
Fenway,"1350 Boylston St.,Unit 1207,Boston,MA,02215,Fenway",4835,0,0,1,1,2881,1.7,1206,1441,1.7,1246,7417,2.4,6193
Back Bay,"30 Dalton,Unit 1701,Boston,MA,02115,Back Bay",4836,0,0,1,1,1443,1.7,1051,3446,2.4,1431,8140,2.4,13158
North End,"101 Canal St.,Unit 1005,Boston,MA,02114,North End",4840,0,0,2,2,4849,2.4,6385,6783,2.4,4696,11477,2.4,17804
Fenway,"1350 Boylston St.,Unit 421,Boston,MA,02215,Fenway",4840,0,0,1,1,2881,1.7,1206,1441,1.7,1246,7792,2.4,6193
North End,"28 Fleet St.,Unit 30,Boston,MA,02113,North End",4845,0,0,3,1,4946,2.4,5901,6027,4.1,5846,11382,2.4,17308
Back Bay,"30 Dalton,Unit 2104,Boston,MA,02115,Back Bay",4846,0,0,1,1,1443,1.7,1051,3446,2.4,1431,8140,2.4,13158
North End,"1 Canal St.,Unit 538,Boston,MA,02114,North End",4850,0,0,2,2,4917,2.4,5252,5587,4.1,4736,11135,2.4,17935
Roxbury,"21 Alpine St.,Unit 2,Boston,MA,02119,Roxbury",4850,0,0,4,2,2898,1.7,2031,5497,1.7,4135,9785,4.1,8971
Roxbury,"21 Alpine St.,Unit 2,Boston,MA,02119,Roxbury",4850,0,0,4,2,2898,1.7,2031,5497,1.7,4135,9785,4.1,8971
Brighton,"125 Guest St.,Unit 1603,Boston,MA,02135,Brighton",4853,0,0,3,2,7485,3.4,8753,2530,1.7,2377,4282,4.1,3383
Allston,"219 Western Ave.,Unit S628,Boston,MA,02134,Allston",4854,0,0,2,2,7696,3.4,5857,3543,3.4,4363,5629,4.1,5860
Mission Hill,"101 South Huntington Ave.,Unit 404,Boston,MA,02130,Mission Hill",4861,0,0,2,1,2123,2.4,2119,7986,4.1,2864,12681,4.1,6064
Back Bay,"30 Dalton,Unit 2401,Boston,MA,02115,Back Bay",4892,0,0,1,1,1443,1.7,1051,3446,2.4,1431,8140,2.4,13158
Back Bay,"135 Clarendon St.,Unit 9U,Boston,MA,02116,Back Bay",4895,0,0,1,1,2362,1.7,1892,4274,2.4,2921,8969,2.4,14827
Brighton,"365 Western Ave.,Unit 609,Boston,MA,02135,Brighton",4900,0,0,2,2,6868,3.4,7225,5633,3.4,5731,5064,4.1,4166
Midtown,"44 Winter St.,Unit 202,Boston,MA,02108,Midtown",4900,0,0,3,2,3489,2.4,3274,5421,2.4,4018,10116,2.4,15398
Dorchester,"777 Columbia Rd.,Unit 3,Boston,MA,02125,Dorchester",4900,0,0,4,2,8591,4.1,3229,11990,4.1,11103,15381,2.4,19608
Kendall Square,"10 Rogers St.,Unit 520,Cambridge,MA,02142,Kendall Square",4900,0,0,2,2,6908,2.4,5159,8848,2.4,4203,13520,2.4,9370
Brighton,"365 Western,Unit 609,Boston,MA,02135,Brighton",4900,0,0,2,2,15993,5.1,11587,17011,5.8,11227,21706,5.8,10804
Back Bay,"100 Arlington St.,Unit 10L,Boston,MA,02116,Back Bay",4900,0,0,1,1,2499,1.7,2359,4619,2.4,2951,9314,2.4,14381
West Roxbury,"48 Manthorne Rd.,Unit 2,Boston,MA,02132,West Roxbury",4900,0,0,4,2,14663,5.1,9722,15509,5.8,9362,20204,5.8,7641
Beacon Hill,"100 Charles St.,Unit 3B,Boston,MA,02114,Beacon Hill",4900,0,0,2,1,4876,1.7,3445,5674,4.1,2929,9957,2.4,13605
Jamaica Plain,"92 Day,Unit 1,Boston,MA,02130,Jamaica Plain",4900,0,0,4,2,3031,2.4,2672,5814,3.4,3968,13594,4.1,6679
Allston,"19 Saint Lukes Rd.,Unit 1,Boston,MA,02134,Allston",4900,0,0,4,1,5296,3.4,6011,946,1.7,1350,4661,2.4,4120
Coolidge Corner,"455 Harvard St.,Unit 400,Brookline,MA,02446,Coolidge Corner",4900,0,0,2,2,4709,1.7,3619,2226,3.4,1358,4450,2.4,3948
West Roxbury,"48 Manthorne Rd.,Unit 2,Boston,MA,02132,West Roxbury",4900,0,0,4,4,14663,5.1,9722,15509,5.8,9362,20204,5.8,7641
Mission Hill,"75 Saint Alphonsus St.,Unit 607,Boston,MA,02120,Mission Hill",4901,0,0,3,2,902,2.4,966,6793,4.1,2297,8104,4.1,6937
Brighton,"175 Washington St.,Unit 1521,Boston,MA,02135,Brighton",4903,0,0,2,2,6251,2.4,5395,3031,2.4,3110,3036,2.4,2797
Fenway,"1330 Boylston St.,Unit 1415,Boston,MA,02215,Fenway",4908,0,0,1,1,3634,1.7,1131,699,0,1328,7716,2.4,6269
Mission Hill,"75 Saint Alphonsus St.,Unit 907,Boston,MA,02120,Mission Hill",4911,0,0,3,2,902,2.4,966,6793,4.1,2297,8104,4.1,6937
Jamaica Plain,"3611 Washington St.,Unit 2235,Boston,MA,02130,Jamaica Plain",4922,0,0,3,2,6714,1.7,4624,8624,4.1,7003,16520,4.1,8020
Mission Hill,"75 Saint Alphonsus St.,Unit 1207,Boston,MA,02120,Mission Hill",4926,0,0,3,2,902,2.4,966,6793,4.1,2297,8104,4.1,6937
Mission Hill,"75 Saint Alphonsus St.,Unit 1407,Boston,MA,02120,Mission Hill",4926,0,0,3,2,902,2.4,966,6793,4.1,2297,8104,4.1,6937
Brighton,"175 Washington St.,Unit 1424,Boston,MA,02135,Brighton",4932,0,0,2,2,6251,2.4,5395,3031,2.4,3110,3036,2.4,2797
Back Bay,"100 Arlington St.,Unit 11D,Boston,MA,02116,Back Bay",4940,0,0,1,1,2499,1.7,2359,4619,2.4,2951,9314,2.4,14381
Mission Hill,"75 Saint Alphonsus St.,Unit 1807,Boston,MA,02120,Mission Hill",4941,0,0,3,2,902,2.4,966,6793,4.1,2297,8104,4.1,6937
Fenway,"912 Beacon St.,Unit 4,Boston,MA,02215,Fenway",4950,0,0,3,1,3007,1.7,2042,620,1.7,706,6412,2.4,5389
Harvard Square,"55 Langdon St.,Unit 5,Cambridge,MA,02138,Harvard Square",4950,0,0,3,1,9935,4.1,7207,11838,4.1,4936,8575,5.8,9013
Mission Hill,"95 Saint Alphonsus,Unit 414,Boston,MA,02120,Mission Hill",4950,0,0,2,2,944,2.4,961,6835,4.1,2292,8000,4.1,6833
Mission Hill,"75 Saint Alphonsus St.,Unit 2007,Boston,MA,02120,Mission Hill",4956,0,0,3,2,902,2.4,966,6793,4.1,2297,8104,4.1,6937
Back Bay,"77 Exeter St.,Unit 1-604,Boston,MA,02116,Back Bay",4957,0,0,1,1,2082,1.7,1442,4145,2.4,2355,8840,2.4,13963
Allston,"219 Western Ave.,Unit N616,Boston,MA,02134,Allston",4978,0,0,2,2,7696,3.4,5857,3543,3.4,4363,5629,4.1,5860
North End,"224 Hanover St.,Unit 7,Boston,MA,02113,North End",4995,0,0,3,1,4636,2.4,6449,7908,4.1,4653,11072,2.4,17868
Back Bay,"100 Arlington St.,Unit 14L,Boston,MA,02116,Back Bay",4995,0,0,1,1,2499,1.7,2359,4619,2.4,2951,9314,2.4,14381
Midtown,"43-45 Winter St.,Unit 4,Boston,MA,02108,Midtown",4995,0,0,2,2,3486,2.4,3274,5418,2.4,4018,10113,2.4,15398
Jamaica Plain,"27 Parkton Rd.,Unit 3,Boston,MA,02130,Jamaica Plain",4995,0,0,3,2,4004,1.7,4172,6030,3.4,3812,13811,4.1,6347
Jamaica Plain,"27 Parkton Rd.,Unit 3,Boston,MA,02130,Jamaica Plain",4995,0,0,3,2,4004,1.7,4172,6030,3.4,3812,13811,4.1,6347
Riverside,"580 Putnam Ave.,Unit 1,Cambridge,MA,02139,Riverside",4999,0,0,3,2,4872,1.7,3877,1640,1.7,1290,6602,2.4,6457
Brighton,"29 Mount Hood Rd.,Unit 12,Boston,MA,02135,Brighton",5000,0,0,2,2,6037,2.4,4930,2817,2.4,2666,2822,2.4,2815
Dorchester,"57 Grampian Way,Unit 1,Boston,MA,02125,Dorchester",5000,0,0,4,3,9681,4.1,4812,13080,4.1,12647,16471,2.4,21152
Beacon Hill,"54 Temple St.,Unit 3,Boston,MA,02114,Beacon Hill",5000,0,0,1,1,3958,2.4,4411,5890,2.4,3895,10585,2.4,14571
Waterfront,"65 East India Row,Unit 6f,Boston,MA,02110,Waterfront",5000,0,0,2,2,4914,2.4,5068,6830,2.4,6769,11525,2.4,16475
Allston,"55 Brighton Ave.,Unit 406,Boston,MA,02134,Allston",5000,0,0,2,2,5445,3.4,5725,1095,1.7,846,4808,2.4,4223
Coolidge Corner,"216 Saint Paul St.,Unit U503,Brookline,MA,02445,Coolidge Corner",5000,0,0,2,2,3415,2.4,2920,888,0,950,6045,2.4,4579
Midtown,"151 Tremont St.,Unit 26E,Boston,MA,02111,Midtown",5000,0,0,2,2,3238,2.4,3048,5158,2.4,3791,9852,2.4,15172
Riverside,"134 Banks St.,Unit 134,Cambridge,MA,02138,Riverside",5000,0,0,3,3,4951,1.7,4949,4841,3.4,2505,11592,4.1,8688
Fenway,"566 Commonwealth Ave.,Unit 506,Boston,MA,02215,Fenway",5000,0,0,2,2,3333,1.7,1266,158,0,542,6679,2.4,6190
Beacon Hill,"112 Myrtle,Unit 4A,Boston,MA,02108,Beacon Hill",5000,0,0,2,2,4775,1.7,4408,5777,4.1,3892,10903,2.4,14568
Back Bay,"113 Beacon St.,Unit PHR,Boston,MA,02116,Back Bay",5000,0,0,2,3,2947,2.4,2803,4867,2.4,2287,9562,2.4,12963
North End,"18 Cooper,Unit 4,Boston,MA,02113,North End",5000,0,0,2,1,5113,2.4,6344,7963,4.1,5059,11269,2.4,17763
Beacon Hill,"102 Revere St.,Unit 4,Boston,MA,02114,Beacon Hill",5000,0,0,1,1,4688,2.4,3592,5614,4.1,3076,11286,2.4,13752
