Area Name,Address,Rent,Violent CrimeRate,Overall CrimeRate,Bed,Bath,Northeastern University_transit,Northeastern University_driving,Boston University_transit_distance,Boston University_driving_distance,Boston College_transit_distance,Boston College_driving_distance,Northeastern University_transit_cost,Boston University_transit_cost,Boston College_transit_cost
North Cambridge,"160 Cambridgepark Dr.,Unit 522,Cambridge,MA,02140,North Cambridge",3420,0.0,0.0,2.0,1.0,13752.0,10073,15655.0,8579,20350.0,10455,2.4,2.4,2.4
Brighton,"175 Washington St.,Unit 3311,Boston,MA,02135,Brighton",3423,0.13,0.25,1.0,1.0,7860.0,5395,3031.0,3110,3036.0,2797,3.4,2.4,2.4
North End,"111 Atlantic Ave.,Unit 521,Boston,MA,02110,North End",3425,0.0,0.0,1.0,1.0,4921.0,5411,6002.0,4935,11263.0,16818,2.4,4.1,2.4
North End,"111 Atlantic Ave.,Unit 209,Boston,MA,02110,North End",3425,0.0,0.0,1.0,1.0,4921.0,5411,6002.0,4935,11263.0,16818,2.4,4.1,2.4
Dorchester,"24 Oyster Bay Rd.,Unit 110402,Boston,MA,02125,Dorchester",3425,0.284,0.37,2.0,2.0,8278.0,5542,11028.0,11755,18341.0,20260,1.7,3.4,4.1
Mid Cambridge,"929 Massachusetts Ave.,Unit 4B,Cambridge,MA,02139,Mid Cambridge",3425,0.0,0.0,2.0,1.0,4284.0,5816,6231.0,3372,10925.0,9555,1.7,4.1,4.1
Dorchester,"24 Oyster Bay Rd.,Unit 380315,Boston,MA,02125,Dorchester",3430,0.284,0.37,2.0,1.0,8278.0,5542,11028.0,11755,18341.0,20260,1.7,3.4,4.1
Kendall Square,"33 Rogers St.,Unit 508,Cambridge,MA,02142,Kendall Square",3430,0.0,0.0,1.0,1.0,6897.0,5138,8822.0,4183,13517.0,9350,2.4,2.4,2.4
North Cambridge,"160 Cambridgepark Dr.,Unit 403,Cambridge,MA,02140,North Cambridge",3430,0.0,0.0,1.0,1.0,13752.0,10073,15655.0,8579,20350.0,10455,2.4,2.4,2.4
Financial District,"1 India St.,Unit 11B,Boston,MA,02109,Financial District",3435,0.0,0.0,1.0,1.0,4460.0,5296,6376.0,4698,11071.0,16703,2.4,2.4,2.4
Jamaica Plain,"161 South Hungtinton Ave.,Unit 330,Boston,MA,02130,Jamaica Plain",3435,0.03,0.28,1.0,1.0,2509.0,2548,8377.0,3293,14011.0,6493,2.4,4.1,2.4
Charlestown,"250 1st Ave.,Unit 1-0216,Boston,MA,02129,Charlestown",3438,0.0,0.0,1.0,1.0,18957.0,14224,17377.0,14438,31104.0,6151,9.9,3.4,9.4
Mission Hill,"75 Saint Alphonsus St.,Unit 512,Boston,MA,02120,Mission Hill",3439,0.0,0.0,2.0,1.0,902.0,966,5314.0,2297,12405.0,6937,2.4,4.1,2.4
Mission Hill,"75 Saint Alphonsus St.,Unit 409,Boston,MA,02120,Mission Hill",3439,0.0,0.0,2.0,1.0,902.0,966,5314.0,2297,12405.0,6937,2.4,4.1,2.4
Dorchester,"24 Oyster Bay Rd.,Unit 260107,Boston,MA,02125,Dorchester",3440,0.284,0.37,1.0,1.0,8278.0,5542,11028.0,11755,18341.0,20260,1.7,3.4,4.1
East Boston,"63 Lewis St.,Unit 1-223,Boston,MA,02128,East Boston",3449,0.0,0.0,1.0,1.0,6329.0,8611,8245.0,8095,12940.0,18771,2.4,2.4,2.4
Dorchester,"227 Talbot Ave.,Unit 2,Boston,MA,02124,Dorchester",3450,0.284,0.37,3.0,1.0,7494.0,6146,10894.0,11168,21380.0,12185,1.7,3.4,4.1
Jamaica Plain,"56 Forbes St.,Unit 2,Boston,MA,02130,Jamaica Plain",3450,0.03,0.28,3.0,1.0,7132.0,2969,6754.0,4392,14131.0,6877,1.7,4.1,4.1
Bay Village,"166 Newbury St.,Unit 4R,Boston,MA,02116,Bay Village",3450,0.0,0.0,1.0,1.0,2170.0,1729,3995.0,1669,8690.0,13422,1.7,2.4,2.4
Brighton,"50 Leo Birmingham Pkwy.,Unit 202,Boston,MA,02135,Brighton",3450,0.13,0.25,2.0,2.0,7706.0,9880,4662.0,3067,4122.0,3230,3.4,3.4,4.1
East Boston,"301 Border St.,Unit 612,Boston,MA,02128,East Boston",3450,0.0,0.0,2.0,2.0,8140.0,7949,9454.0,7433,14149.0,18109,4.1,4.1,4.1
Jamaica Plain,"56 Forbes St.,Unit 2,Boston,MA,02130,Jamaica Plain",3450,0.03,0.28,3.0,1.0,7132.0,2969,6754.0,4392,14131.0,6877,1.7,4.1,4.1
Beacon Hill,"92 Beacon St.,Unit 3,Boston,MA,02108,Beacon Hill",3450,0.0,0.0,1.0,1.0,2930.0,2912,4850.0,2396,9545.0,13072,2.4,2.4,2.4
East Boston,"211 Condor,Unit 1,Boston,MA,02128,East Boston",3450,0.0,0.0,2.0,2.0,8381.0,8724,10297.0,8208,14992.0,22804,4.1,4.1,4.1
Beacon Hill,"145 Pinckney St.,Unit 202,Boston,MA,02114,Beacon Hill",3450,0.0,0.0,1.0,1.0,6721.0,4134,5736.0,3618,9936.0,14294,4.1,4.1,2.4
North End,"145 Commercial St.,Unit 132,Boston,MA,02109,North End",3450,0.0,0.0,1.0,1.0,5008.0,5572,6089.0,5123,11351.0,16979,2.4,4.1,2.4
Dorchester,"276 East Cottage,Unit 3,Boston,MA,02125,Dorchester",3450,0.284,0.37,3.0,1.0,6065.0,3670,9063.0,11240,15354.0,19745,1.7,3.4,2.4
Dorchester,"40 Sudan St.,Unit 1,Boston,MA,02125,Dorchester",3450,0.284,0.37,3.0,1.0,6452.0,4001,9450.0,11755,15547.0,20260,1.7,3.4,2.4
Dorchester,"3 Sudan St.,Unit 1,Boston,MA,02125,Dorchester",3450,0.284,0.37,3.0,1.0,6307.0,4146,9305.0,11900,16618.0,20405,1.7,3.4,4.1
Dorchester,"23 Oakwood St.,Unit 2,Boston,MA,02124,Dorchester",3450,0.284,0.37,3.0,1.0,8253.0,6904,11653.0,11172,14937.0,12189,1.7,3.4,5.8
Dorchester,"23 Oakwood St.,Unit 2,Boston,MA,02124,Dorchester",3450,0.284,0.37,3.0,1.0,8253.0,6904,11653.0,11172,14937.0,12189,1.7,3.4,5.8
Dorchester,"944 Dorchester,Unit 56,Boston,MA,02125,Dorchester",3450,0.284,0.37,2.0,1.0,6542.0,3913,9249.0,11668,15262.0,20173,1.7,3.4,2.4
Dorchester,"823 Dorchester,Unit 2,Boston,MA,02125,Dorchester",3450,0.284,0.37,3.0,1.0,6357.0,3502,9355.0,10094,16668.0,19708,1.7,3.4,4.1
Dorchester,"14 Dyer St.,Unit 3,Boston,MA,02125,Dorchester",3450,0.284,0.37,3.0,2.0,11952.0,7905,19622.0,10876,24317.0,11893,3.4,4.1,4.1
Dorchester,"823 Dorchester,Unit 2,Boston,MA,02125,Dorchester",3450,0.284,0.37,3.0,1.0,6357.0,3502,9355.0,10094,16668.0,19708,1.7,3.4,4.1
Dorchester,"227 Talbot Ave.,Unit 2,Boston,MA,02124,Dorchester",3450,0.284,0.37,3.0,1.0,7494.0,6146,10894.0,11168,21380.0,12185,1.7,3.4,4.1
Harvard Square,"345 Harvard St.,Unit 3F,Cambridge,MA,02138,Harvard Square",3450,0.0,0.0,2.0,1.0,4593.0,5848,6540.0,3403,11234.0,9587,1.7,4.1,4.1
Kendall Square,"33 Rogers St.,Unit 502,Cambridge,MA,02142,Kendall Square",3450,0.0,0.0,1.0,1.0,6897.0,5138,8822.0,4183,13517.0,9350,2.4,2.4,2.4
Dorchester,"22 Howell St.,Unit 1,Boston,MA,02125,Dorchester",3450,0.284,0.37,3.0,1.0,6674.0,3371,10082.0,9963,14521.0,18495,1.7,3.4,4.1
Allston,"9 Mansfield,Unit 4,Boston,MA,02134,Allston",3450,0.13,0.25,2.0,1.0,7150.0,5090,1894.0,2169,4859.0,4560,1.7,1.7,2.4
Mission Hill,"75 Saint Alphonsus St.,Unit 2012,Boston,MA,02120,Mission Hill",3451,0.0,0.0,2.0,1.0,902.0,966,5314.0,2297,12405.0,6937,2.4,4.1,2.4
Brighton,"175 Washington St.,Unit 3343,Boston,MA,02135,Brighton",3453,0.13,0.25,1.0,1.0,7860.0,5395,3031.0,3110,3036.0,2797,3.4,2.4,2.4
Charlestown,"75 West School St.,Unit 211,Boston,MA,02129,Charlestown",3455,0.0,0.0,1.0,1.0,6306.0,6004,8547.0,5488,13242.0,16164,0.0,0.0,0.0
Midtown,"45 Stuart St.,Unit 1815,Boston,MA,02116,Midtown",3455,0.0,0.0,1.0,1.0,3302.0,2728,6979.0,3471,9916.0,14852,2.4,4.1,2.4
Dorchester,"401 Mount Vernon St.,Unit 401-433,Boston,MA,02125,Dorchester",3458,0.284,0.37,2.0,2.0,8215.0,6082,11214.0,12295,18527.0,20800,1.7,3.4,4.1
Brighton,"530 Western Ave.,Unit 201,Boston,MA,02135,Brighton",3458,0.13,0.25,2.0,2.0,7485.0,7842,5234.0,6348,4694.0,4402,3.4,3.4,4.1
North End,"50 Causeway St.,Unit 1302,Boston,MA,02114,North End",3458,0.0,0.0,1.0,1.0,4902.0,4894,6827.0,4378,11522.0,15054,2.4,2.4,2.4
Dorchester,"24 Oyster Bay Rd.,Unit 240503,Boston,MA,02125,Dorchester",3460,0.284,0.37,2.0,2.0,8278.0,5542,11028.0,11755,18341.0,20260,1.7,3.4,4.1
Mission Hill,"75 Saint Alphonsus St.,Unit 1412,Boston,MA,02120,Mission Hill",3464,0.0,0.0,2.0,1.0,902.0,966,5314.0,2297,12405.0,6937,2.4,4.1,2.4
Kenmore,"583 Beacon St.,Unit 2,Boston,MA,02215,Kenmore",3465,0.0,0.0,2.0,1.0,3691.0,1504,356.0,356,7199.0,6521,1.7,0.0,2.4
Back Bay,"144 Marlborough St.,Unit 1,Boston,MA,02116,Back Bay",3475,0.0,0.0,2.0,1.0,2360.0,3103,4184.0,2046,8879.0,13263,1.7,2.4,2.4
East Boston,"63 Lewis St.,Unit 1-109,Boston,MA,02128,East Boston",3475,0.0,0.0,1.0,1.0,6329.0,8611,8245.0,8095,12940.0,18771,2.4,2.4,2.4
Kenmore,"41 Bay State Rd.,Unit 2R,Boston,MA,02215,Kenmore",3475,0.0,0.0,2.0,1.0,1558.0,1109,426.0,426,7206.0,6893,2.4,0.0,2.4
Dorchester,"24 Oyster Bay Rd.,Unit 280405,Boston,MA,02125,Dorchester",3475,0.284,0.37,2.0,2.0,8278.0,5542,11028.0,11755,18341.0,20260,1.7,3.4,4.1
Dorchester,"24 Oyster Bay Rd.,Unit 190404,Boston,MA,02125,Dorchester",3475,0.284,0.37,2.0,2.0,8278.0,5542,11028.0,11755,18341.0,20260,1.7,3.4,4.1
Beacon Hill,"15 River St.,Unit 705,Boston,MA,02108,Beacon Hill",3475,0.0,0.0,1.0,1.0,4672.0,3153,5634.0,2637,10328.0,13313,1.7,2.4,2.4
Dorchester,"401 Mount Vernon St.,Unit 401-628,Boston,MA,02125,Dorchester",3482,0.284,0.37,2.0,2.0,8215.0,6082,11214.0,12295,18527.0,20800,1.7,3.4,4.1
Dorchester,"401 Mount Vernon St.,Unit 401-329,Boston,MA,02125,Dorchester",3482,0.284,0.37,2.0,2.0,8215.0,6082,11214.0,12295,18527.0,20800,1.7,3.4,4.1
Dorchester,"401 Mount Vernon St.,Unit 401-429,Boston,MA,02125,Dorchester",3482,0.284,0.37,2.0,2.0,8215.0,6082,11214.0,12295,18527.0,20800,1.7,3.4,4.1
Brighton,"1550 Soldiers Field Rd.,Unit 209,Boston,MA,02135,Brighton",3484,0.13,0.25,1.0,1.0,7895.0,8280,5568.0,6786,5028.0,3708,3.4,3.4,4.1
Brighton,"9 Bronsdon St.,Unit 5B-E_14310,Boston,MA,02135,Brighton",3485,0.13,0.25,2.0,1.0,7794.0,6424,4024.0,3503,5513.0,3527,3.4,4.1,4.1
East Boston,"126 Border St.,Unit 538,Boston,MA,02128,East Boston",3487,0.0,0.0,2.0,2.0,6788.0,7861,8704.0,7345,13399.0,18021,2.4,2.4,2.4
Dorchester,"24 Oyster Bay Rd.,Unit 350303,Boston,MA,02125,Dorchester",3490,0.284,0.37,2.0,2.0,8278.0,5542,11028.0,11755,18341.0,20260,1.7,3.4,4.1
Dorchester,"24 Oyster Bay Rd.,Unit 350206,Boston,MA,02125,Dorchester",3490,0.284,0.37,2.0,1.0,8278.0,5542,11028.0,11755,18341.0,20260,1.7,3.4,4.1
Brighton,"11 Camelot Ct.,Unit 11-2A,Boston,MA,02135,Brighton",3495,0.13,0.25,2.0,1.0,5479.0,6322,2259.0,2248,3324.0,3493,2.4,2.4,2.4
Brighton,"11 Camelot Ct.,Unit 11-2A,Boston,MA,02135,Brighton",3495,0.13,0.25,2.0,1.0,5479.0,6322,2259.0,2248,3324.0,3493,2.4,2.4,2.4
Brighton,"10 Camelot Ct.,Unit 10-2L,Boston,MA,02135,Brighton",3495,0.13,0.25,2.0,1.0,7623.0,6283,2297.0,2209,3362.0,3454,3.4,2.4,2.4
Dorchester,"24 Oyster Bay Rd.,Unit 180106,Boston,MA,02125,Dorchester",3495,0.284,0.37,2.0,1.0,8278.0,5542,11028.0,11755,18341.0,20260,1.7,3.4,4.1
Dorchester,"24 Oyster Bay Rd.,Unit 240304,Boston,MA,02125,Dorchester",3495,0.284,0.37,2.0,2.0,8278.0,5542,11028.0,11755,18341.0,20260,1.7,3.4,4.1
Dorchester,"24 Oyster Bay Rd.,Unit 20411,Boston,MA,02125,Dorchester",3495,0.284,0.37,1.0,1.0,8278.0,5542,11028.0,11755,18341.0,20260,1.7,3.4,4.1
Harvard Square,"60 Brattle St.,Unit 306,Cambridge,MA ,02138,Harvard Square",3495,0.0,0.0,1.0,1.0,10579.0,6433,5098.0,4162,8116.0,8239,4.8,3.4,4.1
Harvard Square,"60 Brattle St.,Unit 105,Cambridge,MA ,02138,Harvard Square",3495,0.0,0.0,2.0,1.0,10579.0,6433,5098.0,4162,8116.0,8239,4.8,3.4,4.1
Harvard Square,"60 Brattle St.,Unit 105,Cambridge,MA,02138,Harvard Square",3495,0.0,0.0,2.0,1.0,10579.0,6433,5098.0,4162,8116.0,8239,4.8,3.4,4.1
Kendall Square,"33 Rogers St.,Unit 502,Cambridge,MA,02142,Kendall Square",3498,0.0,0.0,1.0,1.0,6897.0,5138,8831.0,4183,13525.0,9350,2.4,2.4,2.4
Kenmore,"15 Aberdeen,Unit AB,Boston,MA,02215,Kenmore",3499,0.0,0.0,2.0,2.0,2916.0,1943,711.0,697,6534.0,5644,1.7,1.7,2.4
Beacon Hill,"40 Revere St.,Unit 2,Boston,MA,02114,Beacon Hill",3500,0.0,0.0,2.0,1.0,4721.0,4310,5823.0,3794,10624.0,14470,1.7,4.1,2.4
Brighton,"101 Etna St.,Unit 1,Boston,MA,02135,Brighton",3500,0.13,0.25,3.0,1.0,8684.0,9072,2978.0,3033,4197.0,2705,3.4,1.7,2.4
Jamaica Plain,"211 Green St.,Unit 207,Boston,MA,02130,Jamaica Plain",3500,0.03,0.28,2.0,1.0,5073.0,3746,8058.0,5877,14157.0,7654,3.4,3.4,5.8
Fenway,"90 Westland Ave.,Unit 203,Boston,MA,02115,Fenway",3500,0.2866,1.86,2.0,1.0,124.0,124,3571.0,1210,8265.0,12233,0.0,2.4,2.4
Fenway,"90 Westland Ave.,Unit 203,Boston,MA,02115,Fenway",3500,0.2866,1.86,2.0,1.0,124.0,124,3571.0,1210,8265.0,12233,0.0,2.4,2.4
Dorchester,"287 Minot St.,Unit 2,Boston,MA,02124,Dorchester",3500,0.284,0.37,3.0,1.0,13131.0,9831,16530.0,16044,19921.0,13900,4.1,4.1,2.4
Dorchester,"20 Dawes St.,Unit 1,Boston,MA,02125,Dorchester",3500,0.284,0.37,3.0,1.0,6057.0,3524,9465.0,11638,16368.0,20143,1.7,3.4,4.1
Brighton,"26 Larch St.,Unit 26,Boston,MA,02135,Brighton",3500,0.13,0.25,3.0,1.0,10933.0,10872,4942.0,4427,1225.0,2156,3.4,1.7,0.0
Chinatown,"888 Washington St.,Unit 401,Boston,MA,02111,Chinatown",3500,0.0,0.0,1.0,1.0,3007.0,2536,6600.0,3735,10358.0,14660,1.7,4.1,2.4
Fenway,"38 Hemenway St.,Unit 17,Boston,MA,02115,Fenway",3500,0.2866,1.86,1.0,1.0,286.0,1756,3369.0,1153,8063.0,12176,0.0,2.4,2.4
Allston,"5 Spofford Rd.,Unit 16,Boston,MA,02134,Allston",3500,0.13,0.25,2.0,1.0,7038.0,6523,1294.0,2229,4084.0,3548,3.4,2.4,2.4
Brighton,"86 Elmira St.,Unit 2,Boston,MA,02135,Brighton",3500,0.13,0.25,3.0,1.0,7185.0,6865,2835.0,2888,4052.0,2768,3.4,1.7,2.4
Charlestown,"16 Seminary St.,Unit 1,Boston,MA,02129,Charlestown",3500,0.0,0.0,3.0,1.0,7043.0,5630,8691.0,5114,13385.0,15790,4.1,0.0,0.0
East Boston,"301 Border St.,Unit 611,Boston,MA,02128,East Boston",3500,0.0,0.0,2.0,2.0,8140.0,7949,9454.0,7433,14149.0,18109,4.1,4.1,4.1
Brookline Village,"20 Cameron St.,Unit 301,Brookline,MA,02445,Brookline Village",3500,0.0,0.0,2.0,2.0,7405.0,3464,3801.0,3075,5023.0,4813,4.1,4.1,2.4
Brighton,"1 Nevins Hill Way,Unit 506,Boston,MA,02135,Brighton",3500,0.13,0.25,1.0,1.0,7933.0,5428,3010.0,3143,3015.0,2830,3.4,2.4,2.4
Brighton,"175 Washington St.,Unit 3249,Boston,MA,02135,Brighton",3500,0.13,0.25,1.0,1.0,7860.0,5395,3031.0,3110,3036.0,2797,3.4,2.4,2.4
Dorchester,"1973 Dorchester Ave.,Unit 6015,Boston,MA,02124,Dorchester",3500,0.284,0.37,2.0,2.0,9268.0,10672,11572.0,16885,19759.0,13417,1.7,3.4,2.4
Coolidge Corner,"1253 Beacon St.,Unit 4BB,Brookline,MA,02446,Coolidge Corner",3500,0.0,0.0,1.0,1.0,5524.0,2784,3037.0,1246,5440.0,4554,4.1,3.4,4.1
Allston,"39 Glenville Ave.,Unit 71B,Boston,MA,02134,Allston",3500,0.13,0.25,2.0,1.0,7017.0,6500,1317.0,2206,4107.0,3525,3.4,2.4,2.4
Beacon Hill,"111 Pinckney St.,Unit 2,Boston,MA,02114,Beacon Hill",3500,0.0,0.0,1.0,1.0,4936.0,3505,5713.0,2989,10592.0,13665,1.7,4.1,2.4
Dorchester,"8 Crowell St.,Unit 1,Boston,MA,02124,Dorchester",3500,0.284,0.37,3.0,1.0,8764.0,7851,19437.0,10822,24132.0,11839,3.4,4.1,4.1
Kenmore,"43 Bay State Rd.,Unit 2R,Boston,MA,02215,Kenmore",3500,0.0,0.0,2.0,1.0,1491.0,1444,296.0,357,7139.0,6461,2.4,0.0,2.4
Dorchester,"43 Milwood St.,Unit 2,Boston,MA,02124,Dorchester",3500,0.284,0.37,3.0,1.0,9484.0,9765,12222.0,15978,20382.0,13944,3.4,5.8,2.4
Dorchester,"52 Spencer St.,Unit 3,Boston,MA,02124,Dorchester",3500,0.284,0.37,3.0,2.0,6703.0,5394,10103.0,15567,14256.0,12289,1.7,3.4,5.8
Beacon Hill,"82 Phillips St.,Unit 2,Boston,MA,02114,Beacon Hill",3500,0.0,0.0,1.0,1.0,4701.0,3712,6604.0,3196,11299.0,13872,2.4,2.4,2.4
Beacon Hill,"111 Pinckney St.,Unit 2,Boston,MA,02114,Beacon Hill",3500,0.0,0.0,1.0,1.0,4936.0,3505,5713.0,2989,10017.0,13665,1.7,4.1,2.4
Dorchester,"8 Crowell St.,Unit 1,Boston,MA,02124,Dorchester",3500,0.284,0.37,3.0,1.0,8764.0,7851,19437.0,10822,24132.0,11839,3.4,4.1,4.1
Kenmore,"43 Bay State Rd.,Unit 2R,Boston,MA,02215,Kenmore",3500,0.0,0.0,2.0,1.0,1491.0,1444,296.0,357,7139.0,6461,2.4,0.0,2.4
Dorchester,"43 Milwood St.,Unit 2,Boston,MA,02124,Dorchester",3500,0.284,0.37,3.0,1.0,9484.0,9765,12222.0,15978,20382.0,13944,3.4,5.8,2.4
Dorchester,"52 Spencer St.,Unit 3,Boston,MA,02124,Dorchester",3500,0.284,0.37,3.0,2.0,6703.0,5394,10103.0,15567,14256.0,12289,1.7,3.4,5.8
Allston,"311 North Harvard St.,Unit 1,Boston,MA,02134,Allston",3500,0.13,0.25,3.0,1.0,5907.0,4876,3235.0,2820,6252.0,5029,3.4,3.4,4.1
Dorchester,"30-32 Boutwell St.,Unit 32,Boston,MA,02124,Dorchester",3500,0.284,0.37,3.0,1.0,9097.0,9309,13592.0,15522,19109.0,24027,1.7,3.4,2.4
Hyde Park,"1 Beechmont Ter.,Boston,MA,02136,Hyde Park",3500,0.0,0.0,3.0,1.0,15890.0,12162,13815.0,11802,21710.0,11379,3.4,5.8,5.8
East Boston,"656 Saratoga St.,Unit 204,Boston,MA,02128,East Boston",3500,0.0,0.0,2.0,2.0,8500.0,9359,13262.0,8843,17957.0,21681,2.4,4.1,4.1
Dorchester,"96 Dix St.,Unit 1,Boston,MA,02122,Dorchester",3500,0.284,0.37,2.0,2.0,11525.0,8313,14924.0,14526,18315.0,13812,4.1,4.1,2.4
Dorchester,"15 Kenberma Rd.,Unit 2,Boston,MA,02124,Dorchester",3500,0.284,0.37,3.0,1.0,6322.0,5581,9722.0,15479,13875.0,12455,1.7,3.4,5.8
Jamaica Plain,"211 Green St.,Unit 207,Boston,MA,02130,Jamaica Plain",3500,0.03,0.28,2.0,1.0,5073.0,3746,8058.0,5877,14157.0,7654,3.4,3.4,5.8
Dorchester,"9 Alban,Unit 3,Boston,MA,02122,Dorchester",3500,0.284,0.37,3.0,1.0,12939.0,10679,16338.0,16892,19729.0,13848,4.1,4.1,2.4
Waterfront,"357 Commercial St.,Unit 121,Boston,MA,02109,Waterfront",3500,0.0,0.0,1.0,1.0,5213.0,6989,6294.0,5495,11649.0,18408,2.4,4.1,2.4
Back Bay,"429 Marlborough,Unit 2,Boston,MA,02115,Back Bay",3500,0.0,0.0,1.0,1.0,1455.0,1296,683.0,847,7960.0,11785,1.7,0.0,2.4
Jamaica Plain,"74 Mozart St.,Unit 3,Boston,MA,02130,Jamaica Plain",3500,0.03,0.28,3.0,1.0,6856.0,2710,6656.0,4784,10811.0,7194,1.7,4.1,6.5
Chinatown,"630 Washington,Unit 205,Boston,MA,02111,Chinatown",3500,0.0,0.0,1.0,1.0,3336.0,4427,6809.0,6822,9950.0,15841,2.4,4.1,2.4
Dorchester,"168 Savin Hill Ave.,Unit 1,Boston,MA,02125,Dorchester",3500,0.284,0.37,2.0,1.0,8421.0,4615,11579.0,12450,16274.0,20955,4.1,2.4,2.4
Brookline Village,"20 Cameron St.,Unit 301,Brookline,MA,02445,Brookline Village",3500,0.0,0.0,2.0,2.0,7405.0,3464,3801.0,3075,7274.0,4813,4.1,4.1,4.1
Back Bay,"907 Boylston St.,Unit 32,Boston,MA,02115,Back Bay",3500,0.0,0.0,1.0,1.0,1478.0,2130,3294.0,1680,7988.0,7845,1.7,2.4,2.4
Dorchester,"119 Whitfield St.,Boston,MA,02124,Dorchester",3500,0.284,0.37,3.0,2.0,7985.0,5425,11385.0,15598,21349.0,12320,1.7,3.4,4.1
Dorchester,"105 King St.,Unit 2,Boston,MA,02122,Dorchester",3500,0.284,0.37,3.0,2.0,8455.0,9755,11855.0,15968,18624.0,24473,1.7,3.4,2.4
Brighton,"1422 Commonwealth Ave.,Unit 4,Boston,MA,02134,Brighton",3500,0.13,0.25,3.0,2.0,5318.0,4709,2098.0,1907,3163.0,3244,2.4,2.4,2.4
Dorchester,"97 Callender,Unit 2,Boston,MA,02124,Dorchester",3500,0.284,0.37,3.0,1.0,7362.0,6732,10762.0,10435,16463.0,11452,1.7,3.4,5.8
Kenmore,"466 Commonwealth Ave.,Unit 401,Boston,MA,02215,Kenmore",3500,0.0,0.0,2.0,1.0,3613.0,802,404.0,639,7182.0,11724,1.7,0.0,2.4
Dorchester,"97 Callender,Unit 2,Boston,MA,02124,Dorchester",3500,0.284,0.37,3.0,1.0,7362.0,6732,10762.0,10435,16463.0,11452,1.7,3.4,5.8
Dorchester,"138 Centre St.,Unit 3,Boston,MA,02124,Dorchester",3500,0.284,0.37,3.0,2.0,10794.0,6229,15256.0,15125,18647.0,12851,4.1,4.1,2.4
Dorchester,"16 Houghton,Boston,MA,02122,Dorchester",3500,0.284,0.37,2.0,1.0,8357.0,7622,11757.0,13835,18526.0,22340,1.7,3.4,2.4
Brighton,"141 Englewood Ave.,Unit A,Boston,MA,02135,Brighton",3500,0.13,0.25,2.0,1.0,7051.0,5626,4886.0,3878,1571.0,1328,2.4,3.4,2.4
Allston,"62 Empire St.,Unit 2,Boston,MA,02134,Allston",3500,0.13,0.25,3.0,1.0,5825.0,4937,2972.0,2016,5990.0,4791,3.4,3.4,4.1
Dorchester,"15 Fairmount St.,Unit 2,Boston,MA,02124,Dorchester",3500,0.284,0.37,3.0,1.0,8861.0,10998,16995.0,17211,16415.0,13101,1.7,5.8,5.8
Jamaica Plain,"45 Burnett St.,Unit 212,Boston,MA,02130,Jamaica Plain",3500,0.03,0.28,2.0,2.0,5895.0,4551,8880.0,7244,10619.0,8261,3.4,3.4,5.8
Hyde Park,"1 Beechmont Ter.,Boston,MA,02136,Hyde Park",3500,0.0,0.0,3.0,1.0,15890.0,12162,13815.0,11802,21710.0,11379,3.4,5.8,5.8
Waterfront,"65 East India Row,Unit 4H,Boston,MA,02135,Waterfront",3500,0.0,0.0,2.0,1.0,4961.0,5134,6877.0,6835,11572.0,16541,2.4,2.4,2.4
Roxbury,"2451 Washington St.,Unit 405,Boston,MA,02119,Roxbury",3500,0.38,0.07,2.0,2.0,1909.0,1656,5122.0,3760,9410.0,8892,1.7,1.7,4.1
Beacon Hill,"70 Joy St.,Unit 17,Boston,MA,02114,Beacon Hill",3500,0.0,0.0,2.0,1.0,4540.0,4468,6456.0,3952,11151.0,14628,2.4,2.4,2.4
Kendall Square,"10 Rogers St.,Unit 703,Cambridge,MA,02142,Kendall Square",3500,0.0,0.0,1.0,1.0,6908.0,5159,8842.0,4203,13536.0,9370,2.4,2.4,2.4
Kendall Square,"33 Rogers St.,Unit 502,Cambridge,MA,02142,Kendall Square",3500,0.0,0.0,1.0,1.0,6897.0,5138,8831.0,4183,13525.0,9350,2.4,2.4,2.4
Jamaica Plain,"225 South St.,Unit 1,Boston,MA,02130,Jamaica Plain",3500,0.03,0.28,3.0,2.0,5957.0,4928,7983.0,6722,15764.0,7739,1.7,3.4,4.1
Jamaica Plain,"38 Robeson St.,Unit 1,Boston,MA,02130,Jamaica Plain",3500,0.03,0.28,2.0,2.0,4836.0,3770,8269.0,6392,14368.0,9613,1.7,3.4,5.8
Porter Square,"20 Hubbard Ave.,Unit 2,Cambridge,MA,02140,Porter Square",3500,0.0,0.0,3.0,2.0,11118.0,8200,7762.0,5929,10780.0,9697,2.4,5.1,5.8
Porter Square,"20 Hubbard Ave.,Unit 4,Cambridge,MA,02140,Porter Square",3500,0.0,0.0,3.0,2.0,11118.0,8200,7762.0,5929,10780.0,9697,2.4,5.1,5.8
Beacon Hill,"145 Pinckney St. (Furnished),Unit 432,Boston,MA,02114,Beacon Hill",3500,0.0,0.0,1.0,1.0,4965.0,4128,5742.0,3612,9930.0,14288,1.7,4.1,2.4
Brighton,"1422 Commonwealth Ave.,Unit 4,Boston,MA,02134,Brighton",3500,0.13,0.25,3.0,2.0,5318.0,4709,2098.0,1907,3163.0,3244,2.4,2.4,2.4
Beacon Hill,"34 Mount Vernon,Unit 1,Boston,MA,02108,Beacon Hill",3500,0.0,0.0,2.0,2.0,4357.0,3642,5862.0,3126,10557.0,13802,1.7,2.4,2.4
